39.956471,-75.221454,09/13/19, 1:16 PM, 3730 Walnut St Philadelphia, Secured bike stolen,theft
39.951243,-75.198958,09/14/19, 6:43 AM, 3417 Spruce St Philadelphia, Bait bike theft/Arrest,theft
39.956471,-75.221454,09/14/19, 4:53 PM, 3100 Walnut St Philadelphia, Tarp vandalized with graffiti,other
39.956471,-75.221454,09/14/19, 9:38 PM, 2929 Walnut St Philadelphia, Unauthorized charges on credit card,other
39.954925,-75.190403,09/15/19, 8:11 AM, 3100 Ludlow St Philadelphia, Aggravated assault by male/Arrest,assault
39.949018,-75.207108,09/15/19, 4:00 PM, 211 S 42nd St Philadelphia, Computer taken from drawer in room,theft
39.947795,-75.230284,09/10/19, 4:37 PM, 4040 Baltimore Ave Philadelphia, Indecent Assault,assault
39.947741,-75.160724,09/12/19, 12:27 AM, 4247 Locust St Philadelphia, Domestic Assault/Arrest,assault
39.95082,-75.197305,09/15/19, 1:31 AM, 3700 Spruce St Philadelphia, Domestic Assault,assault
39.954925,-75.190403,09/15/19, 8:38 AM, 3100 Ludlow St Philadelphia, Aggravated Assault/Arrest,assault
39.78373,-100.445882,09/15/19, 11:03 PM, 43rd/Chester Ave Philadelphia, Robbery,theft
39.95456,-75.202946,08/20/19, 4:19 PM, 4001 Walnut St Philadelphia, Complainant assaulted by partner,assault
39.95214,-75.184458,08/20/19, 8:05 PM, 3001 Walnut St Philadelphia, Vehicle stolen,theft
39.94611,-75.198407,08/21/19, 9:40 AM, 3600 Civic Center Blvd Philadelphia, Complainant threatened by terminated employee,other
39.953335,-75.183643,08/21/19, 12:14 PM, 3700 Chestnut St Philadelphia, Complainant assaulted by known female,assault
39.955771,-75.1946,08/21/19, 1:15 PM, 3600 Market St Philadelphia, Funds transferred to unauthorized account,other
39.956471,-75.221454,08/21/19, 2:20 PM, 2929 Walnut St Philadelphia, Unauthorized charges made,other
39.949777,-75.195952,08/21/19, 2:20 PM, 3620 Hamilton Walk Philadelphia, Currency taken from jar,theft
39.95396,-75.202912,08/22/19, 1:12 PM, 200 S 40th St Philadelphia, Wallet taken from purse,theft
39.956471,-75.221454,08/22/19, 3:10 PM, 3200 Walnut St Philadelphia, Wallet taken,theft
39.952947,-75.195133,08/22/19, 3:42 PM, 200 S 36th St Philadelphia, Generator taken from construction site,theft
39.954103,-75.201417,08/22/19, 8:48 PM, 3925 Walnut St Philadelphia, Unsecured purse taken,theft
39.953585,-75.173316,08/23/19, 10:07 AM, 4000 Market St Philadelphia, Citation issued for possession of marijuana,other
39.956471,-75.221454,08/23/19, 1:24 PM, 3907 Walnut St Philadelphia, Counterfeiting by male/Arrest,other
39.956471,-75.221454,08/23/19, 1:45 PM, 3409 Walnut St Philadelphia, Merchandise taken without payment,theft
39.95456,-75.202946,08/23/19, 9:54 PM, 4001 Walnut St Philadelphia, Bottle thrown at officer/Arrest,other
39.952773,-75.201202,08/24/19, 2:13 AM, 4000 Locust Walk Philadelphia, Complainant assaulted by group of males,assault
39.953287,-75.224255,08/24/19, 9:37 PM, 3925 Pine St Philadelphia, Property removed from bedroom,theft
39.953513,-75.203692,08/25/19, 11:27 AM, 4033 Chancellor St Philadelphia, Unsecured duffle bag and bike taken from residence,theft
39.952773,-75.201202,08/25/19, 12:00 PM, 3800 Locust Walk Philadelphia, Confidential sex offense,sex
39.953513,-75.203692,08/25/19, 2:37 PM, 4033 Chancellor St Philadelphia, Computers taken from residence recovered on street,theft
39.95456,-75.202946,08/20/19, 4:24 PM, 4001 Walnut St Philadelphia, Domestic Assault,assault
39.953335,-75.183643,08/21/19, 12:40 PM, 3700 Chestnut St Philadelphia, Aggravated Assault,assault
39.78373,-100.445882,08/22/19, 12:12 PM, 42nd/Woodland Ave Philadelphia, Aggravated Assault/Arrest,assault
39.947595,-75.199079,08/23/19, 1:32 PM, 3900 Woodland Ave Philadelphia, Indecent Assault,assault
39.78373,-100.445882,08/23/19, 3:43 PM, 46th & Kingessing Ave Philadelphia, Robbery,theft
39.953041,-75.216195,08/23/19, 8:53 PM, 1223 S 47th St Philadelphia, Domestic Assault,assault
39.78373,-100.445882,08/24/19, 2:14 AM, 40th & Locust St Philadelphia, Aggravated Assault,assault
39.944045,-75.210145,08/24/19, 7:26 PM, 1229 S Markoe St Philadelphia, Aggravated Assault,assault
39.956471,-75.221454,08/13/19, 2:36 PM,3901 Walnut St Philadelphia, Cellphone taken from restroom,theft
39.951243,-75.198958,08/14/19, 6:24 AM, 3744 Spruce St Philadelphia, Merchandise taken without payment/Arrest,theft
39.953586,-75.194993,08/14/19, 8:48 AM, 140 S 36th St Philadelphia, Currency taken from safe,theft
39.954103,-75.201417,08/14/19, 4:14 PM, 3925 Walnut St Philadelphia, Merchandise taken without payment/Arrest,theft
39.951882,-75.178858,08/15/19, 3:04 PM, 4038 Sansom St Philadelphia, Unsecured package taken from porch/Arrest,theft
39.954103,-75.201417,08/16/19, 6:02 PM, 3925 Walnut St Philadelphia, Merchandise taken without payment/Arrest,theft
39.953585,-75.173316,08/16/19, 8:22 PM, 4006 Market St Philadelphia, Cellphone taken from pocket,theft
39.943809,-75.146247,08/17/19,8:45 AM, 4000 Delancey St Philadelphia, Offender narcotics and FTA warrant/Arrest,other
39.954103,-75.201417,08/17/19,9:30 AM, 3925 Walnut St Philadelphia, Merchandise taken without payment/Arrest,theft
39.954103,-75.201417,08/17/19, 12:53 PM, 3925 Walnut St Philadelphia, Merchandise taken without payment/Arrest,theft
39.958495,-75.199329,08/17/19,6:40 PM,51 N 39th St Philadelphia, Unsecured wallet stolen,theft
39.952512,-75.201721,08/18/19, 12:37 PM, 3916 Locust Walk Philadelphia, Stained windows damaged by unknown person(s),other
39.954103,-75.201417,08/18/19, 1:11 PM, 3925 Walnut St Philadelphia, Merchandise taken without payment/Arrest,theft
39.956471,-75.221454,08/18/19, 7:36 PM, 2929 Walnut St Philadelphia, Unsecured cash stolen,theft
39.956471,-75.221454,08/18/19, 10:25 PM, 3100 Walnut St Philadelphia, Male punched in the face,assault
39.949948,-75.194096,08/18/19, 10:50 PM, 3400 Spruce St Philadelphia, Purse stolen from vehicle,theft
39.78373,-100.445882,08/14/19,7:58 AM,46th/Baltimore Ave Philadelphia, Robbery,theft
39.954925,-75.190403,10/23/19,2:40 AM,3600 Ludlow St Philadelphia,Stolen Auto,theft
39.953335,-75.183643,10/23/19,2:09 PM,4125 Chestnut St Philadelphia,Book taken,theft
39.949948,-75.194096,10/23/19,2:34 PM,3400 Spruce St Philadelphia,Laptop taken,theft
39.953585,-75.173316,10/23/19,5:02 PM,4000 Market St Philadelphia,Male grabbed Septa Pass from complainant,theft
39.946849,-75.158563,10/24/19,2:37 AM,4030 Irving St Philadelphia,Window broken,other
39.953585,-75.173316,10/24/19,3:07 AM,3300 Market St Philadelphia,Wallet taken from complainant’s pocket,theft
39.953342,-75.193493,10/24/19,9:34 AM,3401 Walnut St Philadelphia,Unsecured wallet taken,theft
39.951565,-75.191693,10/24/19,7:54 PM,3300 Smith Walk Philadelphia,Bike taken/Arrest,theft
39.951882,-75.178858,10/24/19,11:09 PM,3929 Sansom St Philadelphia,Phone taken from bar counter,theft
39.956471,-75.221454,10/25/19,7:14 AM,3330 Walnut ST Philadelphia,Defiant trespass/Arrest,other
39.951243,-75.198958,10/25/19,9:04 AM,4209 Spruce St Philadelphia,Ex-husband stalking complainant,other
39.947795,-75.230284,10/25/19,9:33 AM,4000 Baltimore Ave Philadelphia,Catalytic converter stolen,theft
39.951243,-75.198958,10/25/19,7:35 PM,4100 Spruce St Philadelphia,Intoxicated male/Arrest,other
39.956471,-75.221454,10/26/19,12:17 AM,3730 Walnut St Philadelphia,Unsecured bike taken,theft
39.951243,-75.198958,10/26/19,2:04 AM,4200 Spruce St Philadelphia,Intoxicated female/Arrest,other
39.953585,-75.173316,10/26/19,9:55 PM,3900 Market St Philadelphia,Male wanted on warrant/Arrest,other
39.958495,-75.199329,10/27/19,12:37 PM,51 N 39th St Philadelphia,Complainant struck by co-worker,assault
39.78373,-100.445882,10/21/19,12:56 PM,Walnut/Farragut Sts Philadelphia,Aggravated assault,assault
39.953287,-75.224255,10/22/19,5:34 PM,4100 Pine St Philadelphia,Indecent assault,assault
39.953585,-75.173316,10/23/19,5:01 PM,4000 Market St Philadelphia,Purse snatch,theft
39.78373,-100.445882,10/23/19,9:10 PM,46th/Larchwood Philadelphia,Robbery,theft
39.951243,-75.198958,10/25/19,9:10 AM,4209 Spruce St Philadelphia,Assault,assault
39.953335,-75.183643,10/26/19,5:36 PM,4445 Chestnut St Philadelphia,Robbery,theft
39.953335,-75.183643,10/27/19,8:48 PM,4441 Chestnut St Philadelphia,Domestic assault,assault
39.956856,-75.196826,10/8/19,11:56 AM,3711 Market St Philadelphia,Unsecured bike taken,theft
39.78373,-100.445882,10/8/19,1:51 PM,433 University Ave Philadelphia,Unsecured laptop taken,theft
39.953336,-75.194889,10/8/19,2:55 PM,3600 Walnut St Philadelphia,Offender sprayed complainant with pepper spray,other
39.941942,-75.19732,10/8/19,3:05 PM,231 S 34th St Philadelphia,Unsecured laptop taken,theft
39.953335,-75.183643,10/8/19,4:22 PM,3000 Chestnut St Philadelphia,Backpack containing books and power pack taken,theft
39.952657,-75.183889,10/8/19,8:56 PM,100 S 30th St Philadelphia,Vehicle taken and recovered immediately,theft
39.952637,-75.19523,10/9/19,9:33 AM,202 S 36th St Philadelphia,Wallet taken,theft
39.951822,-75.190194,10/9/19,11:04 AM,220 S 33rd St Philadelphia,Secured bike taken,theft
39.951822,-75.190194,10/9/19,11:58 AM,250 S 33rd St Philadelphia,Driver’s license and credit card taken from wallet,theft
39.951243,-75.198958,10/9/19,3:35 PM,4016 Spruce St Philadelphia,Secured bike taken,theft
39.956471,-75.221454,10/10/19,8:21 AM,3409 Walnut St Philadelphia,Merchandise taken without payment/Arrest,theft
39.94611,-75.198407,10/10/19,3:05 PM,3600 Civic Center Blvd Philadelphia,Fraudulent $100 bill given for payment,other
39.955003,-75.193999,10/10/19,3:21 PM,3549 Chestnut St Philadelphia,Two checks cashed without authorization,other
39.956471,-75.221454,10/10/19,7:18 PM,3025 Walnut St Philadelphia,Male attempted to pass counterfeit $100 bill,other
39.95239,-75.190489,10/11/19,7:16 AM,200 S 33rd St Philadelphia,Motorcycle moved from location and plate taken,theft
39.938106,-75.201984,10/11/19,10:37 AM,120 S 36th St Philadelphia,Merchandise taken without rendering payment,theft
39.954103,-75.201417,10/11/19,2:10 PM,3925 Walnut St Philadelphia,Merchandise taken without rendering payment,theft
39.953287,-75.224255,10/11/19,4:47 PM,4205 Pine St Philadelphia,Packages and US mail taken,theft
39.947335,-75.193241,10/11/19,7:18 PM,3400 Civic Center Blvd Philadelphia,Unsecured bike taken,theft
39.950762,-75.203294,10/11/19,9:04 PM,100 S 40th St Philadelphia,Secured bike taken,theft
39.955352,-75.199943,10/12/19,1:29 AM,100 S 39th St Philadelphia,Window to vehicle kicked out,other
39.954103,-75.201417,10/12/19,12:37 PM,3925 Walnut St Philadelphia,Merchandise taken without payment,theft
39.958495,-75.199329,10/12/19,4:14 PM,51 N 39th St Philadelphia,Complainant punched in the face by known offender,assault
39.950762,-75.203294,10/12/19,6:57 PM,318 S 40th St Philadelphia,Window cracked by unknown juvenile,other
39.949948,-75.194096,10/13/19,11:13 AM,3400 Spruce St Philadelphia,Complainant punched in the mouth,assault
39.953336,-75.194889,10/8/19,2:55 PM,3600 Walnut St Philadelphia,Aggravated assault,assault
39.934637,-75.232723,10/12/19,10:02 PM,4721 Springfield Ave Philadelphia,Assault,assault
39.955508,-75.24658,10/12/19,10:37 PM,4400 Osage Ave Philadelphia,Robbery/Arrest,theft
39.949948,-75.194096,10/13/19,11:51 PM,3400 Spruce St Philadelphia,Assault,assault
39.954387,-75.198498,10/1/19,9:51 AM,300 S 38th St Philadelphia,Subject wanted on warrant/Arrest,other
39.956471,-75.221454,10/1/19,10:12 AM,3900 Walnut St Philadelphia,Female wanted on warrant/Arrest,other
39.951822,-75.190194,10/1/19,4:36 PM,220 S 33rd St Philadelphia,Unsecured headphone taken,theft
39.949731,-75.197526,10/1/19,5:07 PM,3700 Hamilton Walk Philadelphia,Secure bike taken,theft
39.947335,-75.193241,10/2/19,8:39 AM,3400 Civic Center Blvd Philadelphia,Unauthorized male in building/Arrest,other
39.953335,-75.183643,10/2/19,9:55 PM,3300 Chestnut St Philadelphia,Male wanted on warrant/Arrest,other
39.947795,-75.230284,10/3/19,8:30 AM,4017 Baltimore Ave. Philadelphia,Unauthorized currency withdrawn from bank account,other
39.956471,-75.221454,10/3/19,11:51 AM,4109 Walnut St Philadelphia,Fraudulent charges made on stolen credit card,theft
39.956471,-75.221454,10/3/19,5:38 PM,3400 Walnut St Philadelphia,Unknown male slapped complainant,assault
39.941942,-75.19732,10/3/19,6:41 PM,138 S 34th St Philadelphia,Merchandise taken without rendering payment,theft
39.952267,-75.193468,10/4/19,2:16 AM,3335 Woodland Walk Philadelphia,Secured bike taken from bike rack,theft
39.78373,-100.445882,10/4/19,10:40 AM,451 University Ave Philadelphia,Complainant struck with chair by known individual,assault
39.956471,-75.221454,10/4/19,7:51 PM,3730 Walnut St Philadelphia,Apple pencil taken,theft
39.956471,-75.221454,9/30/19,3:09 AM,3900 Walnut St Philadelphia,Domestic Assault,assault
39.956471,-75.221454,9/30/19,3:10 AM,3900 Walnut St Philadelphia,Assault,assault
39.78373,-100.445882,9/30/19,2:21 PM,46th & Walnut St Philadelphia,Assault,assault
39.78373,-100.445882,9/30/19,3:49 PM,46th & Osage Ave Philadelphia,Assault,assault
39.947741,-75.160724,10/2/19,12:56 AM,4618 Locust St Philadelphia,Robbery,theft
39.950762,-75.203294,10/2/19,6:38 PM,100 S 40th St Philadelphia,Assault,assault
39.956471,-75.221454,10/3/19,6:59 PM,3400 Walnut St Philadelphia,Assault,assault
39.953126,-75.214153,10/4/19,12:05 AM,1003 S 46th St Philadelphia,Domestic Assault,assault
39.78373,-100.445882,10/4/19,11:06 AM,451 University Ave Philadelphia,Aggravated Assault,assault
39.934637,-75.232723,10/4/19,10:52 PM,4823 Springfield Ave Philadelphia,Robbery,theft
39.953126,-75.214153,10/6/19,11:56 AM,1003 S 46th St Philadelphia,Domestic Assault,assault
39.953126,-75.214153,10/6/19,5:39 PM,1217 S 46th St Philadelphia,Domestic Assault,assault
39.954103,-75.201417,9/24/19,11:24 AM,3925 Walnut St Philadelphia,Merchandise taken without payment,theft
39.956858,-75.196048,9/24/19,11:57 AM,3701 Market St Philadelphia,Front bicycle tire taken,theft
39.947335,-75.193241,9/24/19,12:05 PM,3400 Civic Center Blvd Philadelphia,Medicine taken from office,theft
